source_file,n_servers,n_vms,require_all_on,classic_objective,classic_status,classic_time_s,quantum_objective,quantum_status,quantum_time_s,speedup_x,best_solver,n_classic_residuals,n_quantum_residuals
q_20260325_162246_results.json,1,5,True,11.000017,SUCCESS,0.572,11.000017,SUCCESS,1.627,0.352,classical,1,1
q_20260325_162317_results.json,2,5,True,22.0001,SUCCESS,0.751,22.0001,SUCCESS,1.841,0.408,classical,1,1
q_20260325_162403_results.json,3,5,True,33.000012,SUCCESS,1.159,33.000012,SUCCESS,3.164,0.366,classical,1,1
q_20260325_162531_results.json,4,5,True,43.000072,SUCCESS,8.147,43.000072,SUCCESS,22.448,0.363,classical,4,4
q_20260325_162732_results.json,5,5,True,53.000396,SUCCESS,2.981,53.000396,SUCCESS,10.045,0.297,classical,1,1
q_20260325_163123_results.json,6,5,True,63.000876,SUCCESS,3.906,63.000876,SUCCESS,20.098,0.194,classical,1,1
q_20260615_102826_results.json,1,5,True,10.999904,INFEASIBLE,0.932,10.999904,INFEASIBLE,2.561,0.364,classical,1,1
q_20260615_102940_results.json,2,5,True,21.999941,INFEASIBLE,10.39,21.999941,INFEASIBLE,26.562,0.391,classical,7,7
q_20260615_103044_results.json,3,5,True,32.999974,INFEASIBLE,2.729,32.999974,INFEASIBLE,7.489,0.364,classical,1,1
q_20260615_103208_results.json,4,5,True,43.001385,SUCCESS,3.866,43.001385,SUCCESS,10.157,0.381,classical,1,1
q_20260615_103528_results.json,5,5,True,53.000475,INFEASIBLE,12.344,53.000475,INFEASIBLE,40.217,0.307,classical,2,2
q_20260615_105053_results.json,6,5,True,63.000657,INFEASIBLE,26.578,63.000657,INFEASIBLE,133.089,0.2,classical,3,3
q_20260325_162251_results.json,1,6,True,11.000067,SUCCESS,0.763,11.000067,SUCCESS,1.741,0.438,classical,1,1
q_20260325_162326_results.json,2,6,True,22.000607,SUCCESS,1.928,22.000607,SUCCESS,4.681,0.412,classical,2,2
q_20260325_162417_results.json,3,6,True,33.000025,SUCCESS,3.632,33.000025,SUCCESS,8.016,0.453,classical,2,2
q_20260325_162621_results.json,4,6,True,43.000981,SUCCESS,15.08,43.000981,SUCCESS,31.64,0.477,classical,5,5
q_20260325_162751_results.json,5,6,True,53.00236,SUCCESS,4.425,53.00236,SUCCESS,11.151,0.397,classical,1,1
q_20260325_163230_results.json,6,6,True,63.000177,SUCCESS,11.23,63.000177,SUCCESS,53.355,0.21,classical,2,2
q_20260615_102833_results.json,1,6,True,11.000015,INFEASIBLE,1.239,11.000015,INFEASIBLE,2.709,0.457,classical,1,1
q_20260615_102949_results.json,2,6,True,22.000012,INFEASIBLE,1.929,22.000012,INFEASIBLE,4.081,0.473,classical,1,1
q_20260615_103058_results.json,3,6,True,33.000715,INFEASIBLE,3.617,33.000715,INFEASIBLE,7.812,0.463,classical,1,1
q_20260615_103226_results.json,4,6,True,43.000112,INFEASIBLE,4.49,43.000112,INFEASIBLE,10.692,0.42,classical,1,1
q_20260615_103556_results.json,5,6,True,53.000357,INFEASIBLE,6.696,53.000357,INFEASIBLE,18.343,0.365,classical,1,1
q_20260615_105153_results.json,6,6,True,63.000231,INFEASIBLE,13.993,63.000231,INFEASIBLE,42.228,0.331,classical,1,1
